size,algorithm,position,own,equal,notEqual,newBody,sameBody,nonThunk,onlyLeft,onlyRight,redone,garbage
128,lazy-inductive/independent-gaps,104,1334,1304,18,12,4,2,12,0,16,12
128,lazy-inductive/independent-gaps,105,1334,1292,31,28,0,3,11,2,30,11
128,lazy-inductive/independent-gaps,106,1334,1032,219,203,7,9,83,50,260,83
128,lazy-inductive/independent-gaps,107,1334,1048,205,194,4,7,81,48,246,81
128,lazy-inductive/independent-gaps,108,1334,1295,25,19,3,3,14,1,23,14
128,lazy-inductive/independent-gaps,109,1334,1305,17,10,4,3,12,1,15,12
128,lazy-inductive/independent-gaps,110,1334,1046,220,206,3,11,68,58,267,68
128,lazy-inductive/independent-gaps,111,1334,1056,209,198,2,9,69,57,257,69
128,lazy-inductive/independent-gaps,112,1334,1296,24,14,6,4,14,0,20,14
128,lazy-inductive/independent-gaps,113,1334,1292,25,14,6,5,17,1,21,17
128,lazy-inductive/independent-gaps,114,1334,1291,27,24,1,2,16,0,25,16
128,lazy-inductive/independent-gaps,115,1334,1308,12,5,5,2,14,0,10,14
128,lazy-inductive/independent-gaps,116,1334,1101,171,166,0,5,62,48,214,62
128,lazy-inductive/independent-gaps,117,1334,1217,78,73,1,4,39,19,93,39
128,lazy-inductive/independent-gaps,118,1334,1099,185,177,1,7,50,48,226,50
128,lazy-inductive/independent-gaps,119,1334,1310,14,9,3,2,10,0,12,10
128,lazy-inductive/independent-gaps,120,1334,1287,35,28,2,5,12,3,33,12
128,lazy-inductive/independent-gaps,121,1334,1278,42,33,3,6,14,7,43,14
128,lazy-inductive/independent-gaps,122,1334,1296,26,20,2,4,12,1,23,12
128,lazy-inductive/independent-gaps,123,1334,1307,18,12,2,4,9,1,15,9
128,lazy-inductive/independent-gaps,124,1334,1309,15,12,1,2,10,0,13,10
128,lazy-inductive/independent-gaps,125,1334,1278,40,35,1,4,16,6,42,16
128,lazy-inductive/independent-gaps,126,1334,1298,25,21,0,4,11,1,22,11
128,lazy-inductive/independent-gaps,127,1334,1311,13,9,2,2,10,0,11,10
128,lazy-inductive/independent-gaps,128,1334,1312,12,8,2,2,10,0,10,10
128,lazy-cartesian/level-tree,2,1510,1380,74,72,0,2,56,0,72,56
128,lazy-cartesian/level-tree,3,1510,1081,304,291,9,4,125,11,311,125
128,lazy-cartesian/level-tree,4,1510,1470,20,13,5,2,20,7,25,20
128,lazy-cartesian/level-tree,5,1510,1465,25,17,5,3,20,5,27,20
128,lazy-cartesian/level-tree,6,1510,1468,22,17,2,3,20,6,25,20
128,lazy-cartesian/level-tree,7,1510,1469,21,10,8,3,20,3,21,20
128,lazy-cartesian/level-tree,8,1510,1472,20,12,5,3,18,4,21,18
128,lazy-cartesian/level-tree,9,1510,1470,20,15,2,3,20,7,24,20
128,lazy-cartesian/level-tree,10,1510,1466,22,8,12,2,22,4,24,22
128,lazy-cartesian/level-tree,11,1510,1472,20,11,7,2,18,4,22,18
128,lazy-cartesian/level-tree,12,1510,1449,43,31,8,4,18,5,44,18
128,lazy-cartesian/level-tree,13,1510,1470,22,16,4,2,18,5,25,18
128,lazy-cartesian/level-tree,14,1510,1470,24,20,2,2,16,2,24,16
128,lazy-cartesian/level-tree,15,1510,1478,15,7,6,2,17,4,17,17
128,lazy-cartesian/level-tree,16,1510,1473,18,13,3,2,19,3,19,19
128,lazy-cartesian/level-tree,17,1510,1454,34,24,6,4,22,6,36,22
128,lazy-cartesian/level-tree,18,1510,1461,27,20,4,3,22,9,33,22
128,lazy-cartesian/level-tree,19,1510,1477,18,13,3,2,15,1,17,15
128,lazy-cartesian/level-tree,20,1510,1473,20,11,7,2,17,3,21,17
128,lazy-cartesian/level-tree,21,1510,1477,18,12,4,2,15,1,17,15
128,lazy-cartesian/level-tree,22,1510,1468,22,15,3,4,20,6,24,20
128,lazy-cartesian/level-tree,23,1510,1472,19,12,5,2,19,6,23,19
128,lazy-cartesian/level-tree,24,1510,1455,30,25,2,3,25,4,31,25
128,lazy-cartesian/level-tree,25,1510,1441,41,30,8,3,28,6,44,28
128,lazy-cartesian/level-tree,26,1510,1470,20,10,7,3,20,4,21,20
128,lazy-cartesian/level-tree,27,1510,1474,21,14,5,2,15,2,21,15
128,lazy-cartesian/level-tree,28,1510,1466,27,15,8,4,17,3,26,17
128,lazy-cartesian/level-tree,29,1510,1469,19,8,9,2,22,5,22,22
128,lazy-cartesian/level-tree,30,1510,1467,20,15,3,2,23,8,26,23
128,lazy-cartesian/level-tree,31,1510,1469,21,11,8,2,20,4,23,20
128,lazy-cartesian/level-tree,32,1510,1470,19,12,5,2,21,3,20,21
128,lazy-cartesian/level-tree,33,1510,1452,35,23,8,4,23,5,36,23
128,lazy-cartesian/level-tree,34,1510,1455,30,19,8,3,25,8,35,25
128,lazy-cartesian/level-tree,35,1510,1470,19,9,8,2,21,4,21,21
128,lazy-cartesian/level-tree,36,1510,1480,15,12,1,2,15,0,13,15
128,lazy-cartesian/level-tree,37,1510,1470,23,15,5,3,17,2,22,17
128,lazy-cartesian/level-tree,38,1510,1471,18,10,6,2,21,6,22,21
128,lazy-cartesian/level-tree,39,1510,1312,155,145,5,5,43,39,189,43
128,lazy-cartesian/level-tree,40,1510,1461,32,25,4,3,17,0,29,17
128,lazy-cartesian/level-tree,41,1510,1477,18,10,5,3,15,2,17,15
128,lazy-cartesian/level-tree,42,1510,1461,27,21,4,2,22,10,35,22
128,lazy-cartesian/level-tree,43,1510,1394,85,73,7,5,31,15,95,31
128,lazy-cartesian/level-tree,44,1510,1469,20,11,7,2,21,7,25,21
128,lazy-cartesian/level-tree,45,1510,1466,27,21,3,3,17,5,29,17
128,lazy-cartesian/level-tree,46,1510,1465,24,17,5,2,21,7,29,21
128,lazy-cartesian/level-tree,47,1510,1419,64,50,9,5,27,12,71,27
128,lazy-cartesian/level-tree,48,1510,1470,19,9,7,3,21,4,20,21
128,lazy-cartesian/level-tree,49,1510,1473,20,16,2,2,17,4,22,17
128,lazy-cartesian/level-tree,50,1510,1453,28,20,5,3,29,10,35,29
128,lazy-cartesian/level-tree,51,1510,1462,27,14,10,3,21,2,26,21
128,lazy-cartesian/level-tree,52,1510,1463,27,20,4,3,20,6,30,20
128,lazy-cartesian/level-tree,53,1510,1468,22,14,5,3,20,6,25,20
128,lazy-cartesian/level-tree,54,1510,1458,30,11,17,2,22,0,28,22
128,lazy-cartesian/level-tree,55,1510,1468,20,5,13,2,22,1,19,22
128,lazy-cartesian/level-tree,56,1510,1467,20,10,8,2,23,4,22,23
128,lazy-cartesian/level-tree,57,1510,1468,21,8,10,3,21,4,22,21
128,lazy-cartesian/level-tree,58,1510,1481,17,15,0,2,12,0,15,12
128,lazy-cartesian/level-tree,59,1510,1467,26,20,3,3,17,1,24,17
128,lazy-cartesian/level-tree,60,1510,1468,20,10,7,3,22,4,21,22
128,lazy-cartesian/level-tree,61,1510,1465,23,10,10,3,22,4,24,22
128,lazy-cartesian/level-tree,62,1510,1464,24,18,4,2,22,8,30,22
128,lazy-cartesian/level-tree,63,1510,1471,19,7,10,2,20,3,20,20
128,lazy-cartesian/level-tree,64,1510,1424,61,52,3,6,25,7,62,25
128,lazy-cartesian/level-tree,65,1510,1475,22,19,1,2,13,1,21,13
128,lazy-cartesian/level-tree,66,1510,1458,25,17,6,2,27,13,36,27
128,lazy-cartesian/level-tree,67,1510,1449,32,27,3,2,29,4,34,29
128,lazy-cartesian/level-tree,68,1510,1256,203,195,2,6,51,20,217,51
128,lazy-cartesian/level-tree,69,1510,1469,28,24,2,2,13,1,27,13
128,lazy-cartesian/level-tree,70,1510,1462,34,25,5,4,14,2,32,14
128,lazy-cartesian/level-tree,71,1510,1473,18,13,3,2,19,7,23,19
128,lazy-cartesian/level-tree,72,1510,1485,12,4,6,2,13,1,11,13
128,lazy-cartesian/level-tree,73,1510,1415,56,50,1,5,39,27,78,39
128,lazy-cartesian/level-tree,74,1510,1485,13,7,4,2,12,1,12,12
128,lazy-cartesian/level-tree,75,1510,1484,13,5,6,2,13,1,12,13
128,lazy-cartesian/level-tree,76,1510,1430,59,53,2,4,21,9,64,21
128,lazy-cartesian/level-tree,77,1510,1455,27,21,3,3,28,15,39,28
128,lazy-cartesian/level-tree,78,1510,1476,18,8,7,3,16,3,18,16
128,lazy-cartesian/level-tree,79,1510,1423,58,56,0,2,29,0,56,29
128,lazy-cartesian/level-tree,80,1510,1475,16,11,3,2,19,7,21,19
128,lazy-cartesian/level-tree,81,1510,1329,118,108,4,6,63,7,119,63
128,lazy-cartesian/level-tree,82,1510,1441,57,53,2,2,12,4,59,12
128,lazy-cartesian/level-tree,83,1510,1448,51,45,3,3,11,1,49,11
128,lazy-cartesian/level-tree,84,1510,1402,62,57,3,2,46,36,96,46
128,lazy-cartesian/level-tree,85,1510,1463,25,21,2,2,22,12,35,22
128,lazy-cartesian/level-tree,86,1510,1191,244,231,6,7,75,127,364,75
128,lazy-cartesian/level-tree,87,1510,1475,20,14,3,3,15,4,21,15
128,lazy-cartesian/level-tree,88,1510,1474,22,18,2,2,14,3,23,14
128,lazy-cartesian/level-tree,89,1510,1451,41,35,3,3,18,7,45,18
128,lazy-cartesian/level-tree,90,1510,1484,15,7,5,3,11,0,12,11
128,lazy-cartesian/level-tree,91,1510,1472,19,14,3,2,19,8,25,19
128,lazy-cartesian/level-tree,92,1510,1468,27,21,2,4,15,2,25,15
128,lazy-cartesian/level-tree,93,1510,1486,11,5,4,2,13,2,11,13
